DATE,SalesPersonCode,Time,NetAmount
2023-08-17,544,12:08 PM,425.21
2023-08-17,544,8:19 PM,151.18
2023-08-17,544,11:47 AM,147.0
2023-08-17,544,11:46 AM,170.46
2023-08-17,544,12:23 PM,323.48
2023-08-17,544,4:38 PM,157.88
2023-08-17,544,2:09 PM,7.94
2023-08-17,544,3:51 PM,94.36
2023-08-17,544,11:23 AM,271.94
2023-08-17,544,10:13 AM,1381.47
2023-08-17,544,12:08 PM,34.29
2023-08-17,544,7:19 PM,449.75
2023-08-17,544,3:32 PM,396.54
2023-08-17,544,11:33 AM,154.89
2023-08-17,544,11:36 AM,188.82
2023-08-17,544,10:42 AM,176.19
2023-08-17,544,4:13 PM,955.8
2023-08-17,544,7:54 PM,118.42
2023-08-17,544,11:56 AM,239.59
2023-08-17,544,2:23 PM,1586.68
2023-08-17,544,6:35 PM,750.98
2023-08-17,544,5:20 PM,2308.97
2023-08-17,544,11:13 AM,943.37
2023-08-18,254,10:02 AM,430.0
2023-08-18,254,10:03 AM,5750.0
2023-08-18,254,11:20 AM,1790.0
2023-08-18,254,12:28 PM,3350.0
2023-08-18,254,12:28 PM,430.0
2023-08-18,254,12:44 PM,1790.0
2023-08-18,254,1:03 PM,1190.0
2023-08-18,254,1:16 PM,3475.0
2023-08-18,254,1:37 PM,3475.0
2023-08-18,254,1:37 PM,450.0
2023-08-18,254,1:50 PM,3475.0
2023-08-18,254,3:07 PM,3475.0
2023-08-18,254,3:07 PM,3475.0
2023-08-18,254,4:06 PM,1975.0
2023-08-18,254,4:23 PM,6245.0
2023-08-18,254,4:58 PM,1190.0
2023-08-18,254,4:58 PM,1190.0
2023-08-18,254,5:19 PM,1975.0
2023-08-18,254,5:19 PM,2150.0
2023-08-18,254,5:59 PM,1190.0
2023-08-18,254,6:00 PM,1475.0
2023-08-18,254,6:27 PM,2100.0
2023-08-18,254,6:34 PM,1190.0
2023-08-18,254,6:50 PM,1975.0
2023-08-18,254,7:06 PM,1975.0
2023-08-18,254,8:47 PM,990.0
2023-08-18,265,12:20 PM,1190.0
2023-08-18,265,4:23 PM,6250.0
2023-08-18,430,,21591.239127280096
2023-08-18,525,,648.3910534754029
2023-08-18,544,6:10 PM,226.87
2023-08-18,544,1:12 PM,1378.87
2023-08-18,544,1:47 PM,244.26
2023-08-18,544,4:05 PM,210.1
2023-08-18,544,4:50 PM,473.51
2023-08-18,544,8:51 PM,406.39
2023-08-18,544,2:04 PM,346.75
2023-08-18,544,4:35 PM,374.64
2023-08-18,544,12:33 PM,245.44
2023-08-18,544,1:34 PM,223.17
2023-08-18,544,2:51 PM,34.99
2023-08-18,544,1:06 PM,174.3
2023-08-18,544,4:25 PM,554.42
2023-08-18,544,11:50 AM,536.29
2023-08-18,544,12:35 PM,29.23
2023-08-18,544,7:56 PM,22.17
2023-08-18,544,6:41 PM,1847.44
2023-08-18,544,3:22 PM,76.16
2023-08-18,544,11:24 AM,301.35
2023-08-18,544,8:15 PM,681.03
2023-08-18,544,8:24 PM,137.68
2023-08-18,544,10:25 AM,88.79
2023-08-18,544,12:32 PM,696.43
2023-08-18,544,8:37 PM,384.72
2023-08-18,544,3:28 PM,665.46
2023-08-18,544,12:23 PM,38.75
2023-08-18,544,11:39 AM,765.83
2023-08-18,544,2:27 PM,189.22
2023-08-18,544,11:29 AM,287.22
2023-08-18,544,7:47 PM,1028.52
2023-08-18,544,8:31 PM,818.28
2023-08-18,544,7:36 PM,312.01
2023-08-18,544,2:55 PM,153.07
2023-08-18,544,5:44 PM,815.64
2023-08-18,544,7:24 PM,11.6
2023-08-18,544,1:45 PM,79.67
2023-08-18,544,11:49 AM,1646.52
2023-08-18,544,5:33 PM,125.72
2023-08-18,544,2:10 PM,235.49
2023-08-18,544,4:21 PM,569.49
2023-08-18,544,1:04 PM,331.36
2023-08-18,544,1:04 PM,148.62
2023-08-18,544,11:11 AM,250.53
2023-08-18,544,12:00 PM,2274.13
2023-08-18,544,11:37 AM,434.02
2023-08-18,544,2:02 PM,981.85
2023-08-18,544,2:30 PM,560.12
2023-08-18,544,1:28 PM,70.49
2023-08-18,544,3:56 PM,109.75
2023-08-18,544,5:20 PM,209.64
2023-08-18,544,5:03 PM,6.87
2023-08-18,544,3:00 PM,612.06
2023-08-18,544,8:45 PM,4.4
2023-08-18,544,8:31 PM,132.64
2023-08-18,544,7:58 PM,434.03
2023-08-18,544,11:39 AM,157.61
2023-08-18,544,3:53 PM,31.12
2023-08-18,544,3:19 PM,179.59
2023-08-18,544,8:16 PM,654.27
2023-08-18,544,3:36 PM,400.68
2023-08-18,544,1:38 PM,26.73
2023-08-18,544,11:09 AM,203.14
2023-08-18,544,6:20 PM,89.47
2023-08-18,544,11:21 AM,236.02
2023-08-18,544,4:02 PM,25.73
2023-08-18,544,7:45 PM,982.73
2023-08-18,544,8:12 PM,312.91
2023-08-18,544,8:37 PM,284.95
2023-08-18,544,8:28 PM,181.66
2023-08-18,544,7:33 PM,1023.39
2023-08-18,544,1:41 PM,17.62
2023-08-18,544,10:01 AM,108.76
2023-08-18,544,5:20 PM,65.82
2023-08-18,544,1:50 PM,8.63
2023-08-18,544,7:21 PM,52.01
2023-08-18,544,4:29 PM,437.16
2023-08-18,544,6:43 PM,51.65
2023-08-18,544,1:05 PM,108.76
2023-08-18,544,2:05 PM,550.17
2023-08-18,544,3:16 PM,228.76
2023-08-18,544,7:27 PM,50.66
2023-08-18,544,11:32 AM,984.41
2023-08-18,544,2:52 PM,735.24
2023-08-18,544,4:50 PM,570.35
2023-08-18,544,12:01 PM,667.5
2023-08-18,544,6:44 PM,87.59
2023-08-18,544,5:31 PM,140.04
2023-08-18,544,6:10 PM,1394.87
2023-08-18,544,10:00 AM,130.09
2023-08-18,544,2:36 PM,107.96
2023-08-18,544,11:01 AM,20.96
2023-08-18,544,10:11 AM,498.88
2023-08-18,544,5:50 PM,353.51
2023-08-18,544,2:53 PM,338.6
2023-08-18,544,2:00 PM,278.86
2023-08-18,544,10:06 AM,382.8
2023-08-18,544,3:17 PM,112.31
2023-08-18,544,1:17 PM,201.03
2023-08-18,544,12:20 PM,86.08
2023-08-18,544,7:54 PM,105.78
2023-08-18,544,10:15 AM,18.86
2023-08-18,544,1:51 PM,255.21
2023-08-18,544,1:51 PM,178.89
2023-08-18,544,11:02 AM,445.18
2023-08-18,544,12:36 PM,933.16
2023-08-18,544,1:47 PM,1119.14
2023-08-18,544,5:24 PM,1120.27
2023-08-18,544,2:28 PM,77.43
2023-08-18,544,1:54 PM,182.67
2023-08-18,544,10:26 AM,209.8
2023-08-18,544,11:39 AM,483.97
2023-08-18,544,6:12 PM,61.85
2023-08-18,544,1:00 PM,32.22
2023-08-18,544,11:26 AM,4.49
2023-08-18,544,6:55 PM,303.4
2023-08-18,544,11:09 AM,133.76
2023-08-18,544,8:00 PM,184.86
2023-08-18,544,2:01 PM,347.24
2023-08-18,544,5:21 PM,385.34
2023-08-18,544,10:18 AM,295.4
2023-08-18,544,4:19 PM,422.71
2023-08-18,544,12:31 PM,435.59
2023-08-18,544,2:54 PM,891.7
2023-08-18,544,6:45 PM,582.4
2023-08-18,544,8:07 PM,1493.18
2023-08-18,544,1:05 PM,84.69
2023-08-18,544,2:20 PM,129.73
2023-08-18,544,1:00 PM,132.3
2023-08-18,544,12:02 PM,470.33
2023-08-18,544,3:24 PM,98.04
2023-08-18,544,2:36 PM,249.54
2023-08-18,544,10:55 AM,139.79
2023-08-18,544,3:08 PM,197.08
2023-08-18,544,3:15 PM,402.47
2023-08-18,544,11:58 AM,147.46
2023-08-18,544,1:17 PM,168.7
2023-08-18,544,2:48 PM,174.29
2023-08-18,544,4:03 PM,60.58
2023-08-18,544,1:27 PM,132.74
2023-08-18,544,5:14 PM,796.68
2023-08-18,544,3:28 PM,11.02
2023-08-18,544,7:57 PM,142.91
2023-08-18,544,12:09 PM,0.54
2023-08-18,544,11:55 AM,135.53
2023-08-18,544,4:19 PM,104.0
2023-08-18,544,8:45 PM,220.43
2023-08-18,544,6:28 PM,14.9
2023-08-18,544,11:23 AM,613.65
2023-08-18,544,10:00 AM,326.62
2023-08-18,544,3:40 PM,170.4
2023-08-18,544,11:20 AM,245.97
2023-08-18,544,4:38 PM,1055.91
2023-08-18,544,12:54 PM,240.29
2023-08-18,544,4:26 PM,207.83
2023-08-18,544,7:59 PM,130.89
2023-08-18,544,1:51 PM,20.55
2023-08-18,544,11:49 AM,721.99
2023-08-18,544,5:29 PM,16.57
2023-08-18,544,8:12 PM,221.24
2023-08-18,544,6:25 PM,105.38
2023-08-18,544,11:18 AM,384.93
2023-08-18,544,10:38 AM,38.45
2023-08-18,544,8:57 PM,351.46
2023-08-18,544,7:13 PM,248.16
2023-08-18,544,3:33 PM,441.93
2023-08-18,544,6:44 PM,148.96
2023-08-18,544,4:02 PM,235.01
2023-08-18,544,8:06 PM,64.48
2023-08-18,544,10:28 AM,275.24
2023-08-18,544,4:49 PM,422.91
2023-08-18,544,4:13 PM,791.85
2023-08-18,544,11:00 AM,103.16
2023-08-18,544,6:50 PM,378.78
2023-08-18,544,4:06 PM,170.43
2023-08-18,544,12:23 PM,677.8
2023-08-18,544,4:10 PM,52.26
2023-08-18,544,12:33 PM,67.57
2023-08-18,544,4:50 PM,223.37
2023-08-18,544,3:41 PM,726.58
2023-08-18,544,12:17 PM,382.64
2023-08-18,544,8:49 PM,157.41
2023-08-18,544,7:18 PM,185.74
2023-08-18,544,7:03 PM,504.74
2023-08-18,544,3:09 PM,15.95
2023-08-18,544,1:40 PM,280.73
2023-08-18,544,5:42 PM,312.84
2023-08-18,544,7:05 PM,758.31
2023-08-18,544,8:01 PM,34.72
2023-08-18,544,3:01 PM,296.97
2023-08-18,544,4:57 PM,60.67
2023-08-18,544,4:15 PM,135.72
2023-08-18,544,12:58 PM,57.93
2023-08-18,544,7:31 PM,341.88
2023-08-18,544,5:33 PM,279.59
2023-08-18,544,4:36 PM,99.21
2023-08-18,544,3:59 PM,269.76
2023-08-18,544,1:32 PM,4.97
2023-08-18,544,6:00 PM,215.95
2023-08-18,544,11:03 AM,199.32
2023-08-19,254,9:33 AM,5750.0
2023-08-19,254,10:41 AM,990.0
2023-08-19,254,11:49 AM,3475.0
2023-08-19,254,12:28 PM,1790.0
2023-08-19,254,12:34 PM,490.0
2023-08-19,254,12:35 PM,7500.0
2023-08-19,254,2:42 PM,1975.0
2023-08-19,254,3:14 PM,4975.0
2023-08-19,254,3:14 PM,450.0
2023-08-19,254,4:21 PM,1475.0
2023-08-19,254,4:34 PM,1875.0
2023-08-19,254,4:41 PM,1475.0
2023-08-19,254,4:42 PM,7200.0
2023-08-19,254,4:54 PM,1975.0
2023-08-19,254,4:59 PM,990.0
2023-08-19,254,5:05 PM,6450.0
2023-08-19,254,5:05 PM,2750.0
2023-08-19,254,5:30 PM,4450.0
2023-08-19,254,6:26 PM,2175.0
2023-08-19,254,6:26 PM,450.0
2023-08-19,254,6:29 PM,790.0
2023-08-19,254,6:37 PM,1190.0
2023-08-19,254,7:40 PM,3475.0
2023-08-19,254,7:40 PM,1550.0
2023-08-19,254,7:56 PM,9900.0
2023-08-19,254,7:56 PM,560.0
2023-08-19,254,7:58 PM,1190.0
2023-08-19,254,8:27 PM,800.0
2023-08-19,254,8:39 PM,6250.0
2023-08-19,265,12:28 PM,1475.0
2023-08-19,430,8:27 PM,2975.0
2023-08-19,525,,14603.107977873531
2023-08-19,544,3:23 PM,462.21
2023-08-19,544,6:47 PM,128.12
2023-08-19,544,7:04 PM,152.51
2023-08-19,544,10:32 AM,247.16
2023-08-19,544,6:31 PM,480.07
2023-08-19,544,8:31 PM,455.78
2023-08-19,544,8:19 PM,189.55
2023-08-19,544,12:53 PM,97.89
2023-08-19,544,2:44 PM,266.71
2023-08-19,544,6:34 PM,158.5
2023-08-19,544,6:42 PM,482.84
2023-08-19,544,1:45 PM,848.66
2023-08-19,544,11:43 AM,7.17
2023-08-19,544,4:03 PM,861.24
2023-08-19,544,10:45 AM,5.35
2023-08-19,544,6:34 PM,76.24
2023-08-19,544,10:39 AM,40.0
2023-08-19,544,11:09 AM,1583.14
2023-08-19,544,10:32 AM,144.2
2023-08-19,544,10:25 AM,62.66
2023-08-19,544,5:50 PM,148.47
2023-08-19,544,2:46 PM,748.74
2023-08-19,544,2:47 PM,852.79
2023-08-19,544,10:19 AM,463.02
2023-08-19,544,5:22 PM,121.77
2023-08-19,544,12:40 PM,441.34
2023-08-19,544,1:52 PM,9.49
2023-08-19,544,12:15 PM,50.42
2023-08-19,544,3:45 PM,213.96
2023-08-19,544,11:09 AM,43.41
2023-08-19,544,2:18 PM,101.68
2023-08-19,544,2:19 PM,51.64
2023-08-19,544,10:20 AM,48.8
2023-08-19,544,7:52 PM,104.47
2023-08-19,544,10:13 AM,308.99
2023-08-19,544,6:00 PM,68.83
2023-08-19,544,5:28 PM,667.62
2023-08-19,544,7:51 PM,304.97
2023-08-19,544,2:54 PM,170.55
2023-08-19,544,7:22 PM,29.04
2023-08-19,544,5:57 PM,1161.14
2023-08-19,544,4:50 PM,141.36
2023-08-19,544,2:33 PM,547.5
2023-08-19,544,10:33 AM,205.91
2023-08-19,544,11:08 AM,2190.63
2023-08-19,544,6:57 PM,47.84
2023-08-19,544,2:52 PM,137.52
2023-08-19,544,11:05 AM,168.1
2023-08-19,544,6:17 PM,529.78
2023-08-19,544,1:40 PM,179.7
2023-08-19,544,12:53 PM,614.37
2023-08-19,544,1:32 PM,126.15
2023-08-19,544,2:00 PM,893.39
2023-08-19,544,5:02 PM,155.35
2023-08-19,544,1:30 PM,2.42
2023-08-19,544,6:12 PM,9.17
2023-08-19,544,8:51 PM,779.5
2023-08-19,544,4:39 PM,135.17
2023-08-19,544,4:01 PM,229.76
2023-08-19,544,11:06 AM,561.78
2023-08-19,544,3:04 PM,56.74
2023-08-19,544,5:43 PM,32.61
2023-08-19,544,1:26 PM,344.96
2023-08-19,544,8:25 PM,749.15
2023-08-19,544,5:54 PM,0.66
2023-08-19,544,12:51 PM,422.27
2023-08-19,544,1:45 PM,70.96
2023-08-19,544,2:06 PM,161.49
2023-08-19,544,2:10 PM,534.62
2023-08-19,544,1:45 PM,2.33
2023-08-19,544,3:28 PM,33.77
2023-08-19,544,6:24 PM,524.3
2023-08-19,544,2:02 PM,104.76
2023-08-19,544,5:11 PM,97.8
2023-08-19,544,6:15 PM,327.04
2023-08-19,544,12:22 PM,1020.32
2023-08-19,544,12:58 PM,27.25
2023-08-19,544,11:43 AM,543.59
2023-08-19,544,2:50 PM,1383.84
2023-08-19,544,3:51 PM,631.34
2023-08-19,544,6:10 PM,382.08
2023-08-19,544,8:32 PM,236.58
2023-08-19,544,7:05 PM,80.41
2023-08-19,544,12:21 PM,446.92
2023-08-19,544,10:53 AM,524.21
2023-08-19,544,11:52 AM,38.46
2023-08-19,544,10:04 AM,152.08
2023-08-19,544,11:21 AM,24.42
2023-08-19,544,4:46 PM,118.44
2023-08-19,544,11:51 AM,134.93
2023-08-19,544,11:27 AM,197.36
2023-08-19,544,2:24 PM,42.77
2023-08-19,544,7:30 PM,359.83
2023-08-19,544,3:16 PM,77.26
2023-08-19,544,4:16 PM,140.69
2023-08-19,544,7:18 PM,63.35
2023-08-19,544,3:05 PM,934.67
2023-08-19,544,2:31 PM,14.2
2023-08-19,544,2:12 PM,51.55
2023-08-19,544,5:50 PM,174.01
2023-08-19,544,11:58 AM,169.89
2023-08-19,544,3:54 PM,57.16
2023-08-19,544,7:17 PM,237.39
2023-08-19,544,10:07 AM,3.21
2023-08-19,544,12:17 PM,157.13
2023-08-19,544,5:53 PM,836.23
2023-08-19,544,7:29 PM,201.42
2023-08-19,544,11:53 AM,392.01
2023-08-19,544,5:04 PM,222.37
2023-08-19,544,10:25 AM,336.63
2023-08-19,544,12:58 PM,357.47
2023-08-19,544,5:14 PM,171.18
2023-08-19,544,6:48 PM,887.35
2023-08-19,544,12:27 PM,195.89
2023-08-19,544,4:09 PM,17.52
2023-08-19,544,1:21 PM,836.59
2023-08-19,544,4:06 PM,1449.9
2023-08-19,544,10:06 AM,3304.67
2023-08-19,544,7:18 PM,835.43
2023-08-19,544,8:32 PM,94.63
2023-08-19,544,2:45 PM,513.46
2023-08-19,544,2:04 PM,681.91
2023-08-19,544,10:00 AM,363.63
2023-08-19,544,12:23 PM,120.39
2023-08-19,544,5:25 PM,119.22
2023-08-19,544,8:27 PM,560.83
2023-08-19,544,10:34 AM,325.93
2023-08-19,544,6:57 PM,390.05
2023-08-19,544,8:47 PM,232.07
2023-08-19,544,4:44 PM,404.75
2023-08-19,544,7:47 PM,63.13
2023-08-19,544,10:53 AM,714.56
2023-08-19,544,3:56 PM,5.93
2023-08-19,544,11:36 AM,79.79
2023-08-19,544,12:31 PM,170.34
2023-08-19,544,2:12 PM,119.38
2023-08-19,544,10:15 AM,1571.28
2023-08-19,544,5:38 PM,1027.54
2023-08-19,544,5:57 PM,376.18
2023-08-19,544,2:52 PM,259.28
2023-08-19,544,2:27 PM,109.16
2023-08-19,544,8:37 PM,144.24
2023-08-19,544,4:12 PM,519.71
2023-08-19,544,1:18 PM,57.61
2023-08-19,544,12:52 PM,5.36
2023-08-19,544,2:45 PM,909.92
2023-08-19,544,5:38 PM,104.76
2023-08-19,544,11:52 AM,350.07
2023-08-19,544,7:24 PM,40.67
2023-08-19,544,12:01 PM,64.22
2023-08-19,544,2:54 PM,11.25
2023-08-19,544,1:51 PM,11.67
2023-08-19,544,2:47 PM,180.6
2023-08-19,544,3:38 PM,1106.66
2023-08-19,544,6:37 PM,402.24
2023-08-19,544,11:13 AM,37.58
2023-08-19,544,4:14 PM,296.63
2023-08-19,544,8:59 PM,896.76
2023-08-19,544,2:11 PM,155.62
2023-08-19,544,7:12 PM,103.83
2023-08-19,544,11:05 AM,37.16
2023-08-19,544,1:06 PM,558.66
2023-08-19,544,2:04 PM,295.72
2023-08-19,544,8:37 PM,57.74
2023-08-19,544,12:57 PM,57.7
2023-08-19,544,5:34 PM,20.18
2023-08-19,544,11:20 AM,1638.25
2023-08-19,544,12:36 PM,31.47
2023-08-19,544,4:32 PM,189.56
2023-08-19,544,8:22 PM,115.72
2023-08-19,544,11:41 AM,67.38
2023-08-19,544,11:53 AM,1715.76
2023-08-19,544,1:16 PM,106.86
2023-08-19,544,4:43 PM,302.5
2023-08-19,544,5:57 PM,744.4
2023-08-19,544,5:26 PM,313.89
2023-08-19,544,10:50 AM,129.21
2023-08-19,544,7:00 PM,742.97
2023-08-19,544,1:32 PM,136.37
2023-08-19,544,1:58 PM,120.67
2023-08-19,544,2:58 PM,232.16
2023-08-19,544,5:47 PM,184.15
2023-08-19,544,10:28 AM,33.68
2023-08-19,544,7:17 PM,757.14
2023-08-19,544,11:26 AM,248.26
2023-08-19,544,12:02 PM,495.26
2023-08-19,544,10:45 AM,89.34
2023-08-19,544,4:51 PM,265.59
2023-08-19,544,10:11 AM,395.24
2023-08-19,544,11:49 AM,1089.17
2023-08-19,544,2:52 PM,281.56
2023-08-19,544,5:47 PM,198.35
2023-08-19,544,8:12 PM,335.28
2023-08-19,544,5:55 PM,782.83
2023-08-19,544,1:04 PM,376.98
2023-08-19,544,5:43 PM,189.28
2023-08-19,544,7:07 PM,184.3
2023-08-19,544,8:28 PM,716.42
2023-08-19,544,2:54 PM,269.7
2023-08-19,544,3:51 PM,474.44
2023-08-19,544,6:51 PM,63.34
2023-08-19,544,11:40 AM,142.52
2023-08-19,544,11:36 AM,81.23
2023-08-19,544,8:33 PM,507.37
2023-08-19,544,4:18 PM,501.4
2023-08-19,544,12:15 PM,358.31
2023-08-19,544,7:21 PM,123.26
2023-08-19,544,12:23 PM,608.43
2023-08-19,544,6:31 PM,633.45
2023-08-19,544,11:55 AM,50.05
2023-08-19,544,7:51 PM,76.18
2023-08-19,544,5:03 PM,141.68
2023-08-19,544,4:07 PM,279.56
2023-08-19,544,2:13 PM,709.08
2023-08-19,544,6:50 PM,89.11
2023-08-19,544,11:56 AM,421.08
2023-08-19,544,3:39 PM,67.07
2023-08-19,544,4:09 PM,211.92
2023-08-19,544,8:53 PM,760.82
2023-08-19,544,1:20 PM,495.44
2023-08-19,544,4:41 PM,888.93
2023-08-19,544,2:10 PM,105.63
2023-08-19,544,5:46 PM,643.88
2023-08-19,544,8:56 PM,169.94
2023-08-19,544,5:25 PM,544.8
2023-08-19,544,10:51 AM,16.38
2023-08-19,544,11:49 AM,182.94
2023-08-19,544,3:42 PM,8.93
2023-08-19,544,4:44 PM,417.91
2023-08-19,544,12:45 PM,35.42
2023-08-19,544,6:37 PM,10.86
2023-08-19,544,6:07 PM,433.94
2023-08-19,544,11:15 AM,507.21
2023-08-19,544,5:39 PM,63.4
2023-08-19,544,12:09 PM,1031.19
2023-08-19,544,4:41 PM,48.2
2023-08-19,544,4:12 PM,294.55
2023-08-19,544,10:38 AM,79.15
2023-08-19,544,8:45 PM,16.76
2023-08-19,544,2:30 PM,496.34
2023-08-19,544,2:47 PM,203.2
2023-08-19,544,4:30 PM,134.56
2023-08-19,544,4:48 PM,2007.63
2023-08-19,544,11:41 AM,117.11
2023-08-19,544,5:16 PM,537.87
2023-08-19,544,11:19 AM,467.83
2023-08-20,254,10:58 AM,7200.0
2023-08-20,254,10:59 AM,2350.0
2023-08-20,254,11:02 AM,2450.0
2023-08-20,254,11:02 AM,2975.0
2023-08-20,254,11:12 AM,3475.0
2023-08-20,254,12:00 PM,1190.0
2023-08-20,254,1:00 PM,1300.0
2023-08-20,254,1:00 PM,2975.0
2023-08-20,254,1:00 PM,2975.0
2023-08-20,254,1:04 PM,490.0
2023-08-20,254,1:04 PM,980.0
2023-08-20,254,3:34 PM,1190.0
2023-08-20,254,4:50 PM,1975.0
2023-08-20,254,4:59 PM,2975.0
2023-08-20,254,6:06 PM,1975.0
2023-08-20,254,6:20 PM,790.0
2023-08-20,254,7:07 PM,1190.0
2023-08-20,254,7:49 PM,1975.0
2023-08-20,254,7:49 PM,890.0
2023-08-20,254,8:22 PM,1190.0
2023-08-20,254,8:31 PM,5750.0
2023-08-20,265,,227614.68946111467
2023-08-20,430,,21113.89929523408
2023-08-20,525,,5323.609274563694
2023-08-20,544,5:50 PM,376.48
2023-08-20,544,5:21 PM,774.48
2023-08-20,544,8:40 PM,207.0
2023-08-20,544,2:13 PM,132.04
2023-08-20,544,11:56 AM,1119.19
2023-08-20,544,2:32 PM,16.05
2023-08-20,544,6:24 PM,774.72
2023-08-20,544,11:31 AM,65.04
2023-08-20,544,5:58 PM,178.44
2023-08-20,544,2:02 PM,324.88
2023-08-20,544,6:43 PM,7.15
2023-08-20,544,8:16 PM,317.7
2023-08-20,544,1:43 PM,293.32
2023-08-20,544,6:11 PM,68.51
2023-08-20,544,4:39 PM,736.13
2023-08-20,544,11:26 AM,30.32
2023-08-20,544,4:20 PM,445.89
2023-08-20,544,1:29 PM,237.66
2023-08-20,544,1:01 PM,116.49
2023-08-20,544,8:39 PM,185.6
2023-08-20,544,12:45 PM,44.83
2023-08-20,544,10:33 AM,40.43
2023-08-20,544,12:24 PM,32.65
2023-08-20,544,1:59 PM,383.09
2023-08-20,544,8:34 PM,134.39
2023-08-20,544,8:27 PM,277.94
2023-08-20,544,1:07 PM,92.23
2023-08-20,544,4:25 PM,455.92
2023-08-20,544,3:15 PM,146.43
2023-08-20,544,8:32 PM,709.94
2023-08-20,544,12:01 PM,571.31
2023-08-20,544,10:45 AM,208.75
2023-08-20,544,1:44 PM,404.27
2023-08-20,544,2:09 PM,208.12
2023-08-20,544,4:46 PM,84.18
2023-08-20,544,10:38 AM,793.43
2023-08-20,544,2:16 PM,98.83
2023-08-20,544,5:42 PM,96.75
2023-08-20,544,5:03 PM,193.95
2023-08-20,544,10:13 AM,428.91
2023-08-20,544,12:36 PM,90.36
2023-08-20,544,12:33 PM,81.2
2023-08-20,544,4:06 PM,144.9
2023-08-20,544,3:10 PM,179.85
2023-08-20,544,8:22 PM,181.08
2023-08-20,544,4:38 PM,273.37
2023-08-20,544,10:15 AM,267.66
2023-08-20,544,7:57 PM,253.14
2023-08-20,544,7:59 PM,576.95
2023-08-20,544,8:35 PM,286.42
2023-08-20,544,3:53 PM,2592.94
2023-08-20,544,3:27 PM,518.69
2023-08-20,544,3:20 PM,292.33
2023-08-20,544,3:20 PM,274.26
2023-08-20,544,5:57 PM,423.41
2023-08-20,544,10:02 AM,14.19
2023-08-20,544,7:32 PM,258.66
2023-08-20,544,10:30 AM,882.97
2023-08-20,544,11:14 AM,434.18
2023-08-20,544,6:53 PM,38.89
2023-08-20,544,3:40 PM,23.87
2023-08-20,544,7:16 PM,206.92
2023-08-20,544,4:37 PM,1220.32
2023-08-20,544,2:17 PM,109.24
2023-08-20,544,2:22 PM,460.7
2023-08-20,544,12:26 PM,288.32
2023-08-20,544,5:17 PM,157.37
2023-08-20,544,10:57 AM,34.37
2023-08-20,544,10:55 AM,1177.7
2023-08-20,544,5:28 PM,371.71
2023-08-20,544,11:12 AM,211.97
2023-08-20,544,7:49 PM,161.51
2023-08-20,544,4:06 PM,52.11
2023-08-20,544,4:39 PM,485.71
2023-08-20,544,8:22 PM,222.38
2023-08-20,544,8:55 PM,634.99
2023-08-20,544,11:03 AM,18.09
2023-08-20,544,2:50 PM,30.17
2023-08-20,544,3:03 PM,83.66
2023-08-20,544,11:28 AM,1247.23
2023-08-20,544,5:14 PM,207.04
2023-08-20,544,2:32 PM,295.73
2023-08-20,544,7:46 PM,702.23
2023-08-20,544,3:45 PM,1832.04
2023-08-20,544,5:10 PM,354.57
2023-08-20,544,4:25 PM,111.16
2023-08-20,544,6:35 PM,174.23
2023-08-20,544,12:10 PM,638.3
2023-08-20,544,1:32 PM,637.47
2023-08-20,544,11:33 AM,154.95
2023-08-20,544,1:16 PM,162.26
2023-08-20,544,11:59 AM,33.49
2023-08-20,544,1:20 PM,831.87
2023-08-20,544,4:33 PM,117.43
2023-08-20,544,6:37 PM,920.54
2023-08-20,544,5:59 PM,342.55
2023-08-20,544,6:38 PM,986.91
2023-08-20,544,6:14 PM,105.98
2023-08-20,544,4:17 PM,268.1
2023-08-20,544,11:23 AM,521.51
2023-08-20,544,8:38 PM,327.17
2023-08-20,544,2:47 PM,222.47
2023-08-20,544,10:01 AM,1804.77
2023-08-20,544,10:53 AM,501.78
2023-08-20,544,12:59 PM,32.26
2023-08-20,544,3:41 PM,617.64
2023-08-20,544,3:38 PM,244.61
2023-08-20,544,12:18 PM,193.71
2023-08-20,544,8:44 PM,60.91
2023-08-20,544,10:41 AM,151.16
2023-08-20,544,7:30 PM,197.49
2023-08-20,544,4:04 PM,487.03
2023-08-20,544,7:25 PM,168.6
2023-08-20,544,3:21 PM,24.81
2023-08-20,544,6:54 PM,207.35
2023-08-20,544,2:56 PM,199.6
2023-08-20,544,10:50 AM,633.57
2023-08-20,544,2:35 PM,109.96
2023-08-20,544,10:04 AM,472.28
2023-08-20,544,2:48 PM,352.24
2023-08-20,544,7:52 PM,236.52
2023-08-20,544,6:57 PM,345.98
2023-08-20,544,7:52 PM,162.08
2023-08-20,544,8:56 PM,98.09
2023-08-20,544,5:46 PM,77.01
2023-08-20,544,11:38 AM,70.32
2023-08-20,544,5:48 PM,307.85
2023-08-20,544,3:46 PM,447.99
2023-08-20,544,4:51 PM,219.16
2023-08-20,544,5:18 PM,59.93
2023-08-20,544,8:25 PM,55.13
2023-08-20,544,2:19 PM,606.84
2023-08-20,544,11:57 AM,476.91
2023-08-20,544,10:48 AM,1491.19
2023-08-20,544,2:05 PM,549.66
2023-08-20,544,10:31 AM,1143.5
2023-08-20,544,10:50 AM,556.84
2023-08-20,544,12:36 PM,212.9
2023-08-20,544,7:07 PM,316.72
2023-08-20,544,1:14 PM,307.12
